"fs_orleans" "g_faust" "g_iphigenia"
"schüttelnd" 0 0 0.0131173345576179
"schüttet" 0 0.00323007849090733 0.00655866727880895
"schütz" 0.00774143603638475 0 0
"schutzort" 0 0 0.0131173345576179
"schützt" 0.00774143603638475 0 0
"schwache" 0.00774143603638475 0 0
"schwäche" 0.00387071801819237 0.00323007849090733 0
"schwächer" 0.00387071801819237 0.00323007849090733 0
"schwachheit" 0.00387071801819237 0 0.00655866727880895
"schwangst" 0.00774143603638475 0 0
"schwanken" 0 0.00323007849090733 0.00655866727880895
"schwankende" 0 0.00646015698181466 0
"schwanz" 0 0.00646015698181466 0
"schwarm" 0 0.00646015698181466 0
"schwärmen" 0 0.00323007849090733 0.00655866727880895
"schweif" 0.00387071801819237 0.00323007849090733 0
"schweifen" 0 0.00646015698181466 0
"schweift" 0.00387071801819237 0.00323007849090733 0
"schwein" 0 0.00646015698181466 0
"schwellt" 0 0 0.0131173345576179
"schwermütig" 0.00774143603638475 0 0
"schwersten" 0.00387071801819237 0.00323007849090733 0
"schwertes" 0.00774143603638475 0 0
"schwieg" 0.00387071801819237 0.00323007849090733 0
"schwindel" 0 0.00323007849090733 0.00655866727880895
"schwören" 0.00387071801819237 0.00323007849090733 0
"scythe" 0 0 0.0131173345576179
"sehnet" 0 0 0.0131173345576179
"sehnt" 0.00387071801819237 0.00323007849090733 0
"seide" 0 0.00646015698181466 0
"seis" 0.00774143603638475 0 0
"sel" 0 0.00323007849090733 0.00655866727880895
"seligkeit" 0 0.00323007849090733 0.00655866727880895
"seltne" 0.00387071801819237 0 0.00655866727880895
"seltsame" 0.00774143603638475 0 0
"seltsamen" 0 0.00646015698181466 0
"seufzer" 0 0.00323007849090733 0.00655866727880895
"sibylle" 0 0.00646015698181466 0
"sichs" 0.00774143603638475 0 0
"sichtbarer" 0.00774143603638475 0 0
"sieb" 0 0.00646015698181466 0
"siebente" 0.00774143603638475 0 0
"siedet" 0 0.00646015698181466 0
"sieges" 0.00774143603638475 0 0
"siegs" 0.00774143603638475 0 0
"siegst" 0.00774143603638475 0 0
"siegt" 0.00387071801819237 0 0.00655866727880895
"silber" 0.00774143603638475 0 0
"sinds" 0.00774143603638475 0 0
"singe" 0 0.00646015698181466 0
"sitten" 0.00774143603638475 0 0
"soeben" 0.00774143603638475 0 0
"sohne" 0.00387071801819237 0 0.00655866727880895
"sold" 0.00774143603638475 0 0
"sollten" 0 0.00323007849090733 0.00655866727880895
"sonnen" 0.00387071801819237 0.00323007849090733 0
"spalten" 0 0.00646015698181466 0
"spaltet" 0.00387071801819237 0 0.00655866727880895
"später" 0 0.00323007849090733 0.00655866727880895
"spazieren" 0 0.00646015698181466 0
"spaziergang" 0 0.00646015698181466 0
"spielend" 0 0.00323007849090733 0.00655866727880895
"spielt" 0.00774143603638475 0 0
"spott" 0.00387071801819237 0.00323007849090733 0
"spotte" 0.00387071801819237 0 0.00655866727880895
"spottet" 0 0.00646015698181466 0
"sprang" 0.00387071801819237 0.00323007849090733 0
"sprech" 0 0.00323007849090733 0.00655866727880895
"sprecht" 0.00387071801819237 0.00323007849090733 0
"spruch" 0 0.00646015698181466 0
"sprüht" 0 0.00646015698181466 0
"spukt" 0 0.00646015698181466 0
"stabe" 0.00774143603638475 0 0
"stahl" 0.00387071801819237 0 0.00655866727880895
"stammes" 0 0 0.0131173345576179
"starben" 0 0.00323007849090733 0.00655866727880895
"stark" 0.00387071801819237 0.00323007849090733 0
"starke" 0.00774143603638475 0 0
"stehe" 0 0.00323007849090733 0.00655866727880895
"stehts" 0.00774143603638475 0 0
"steige" 0 0.00646015698181466 0
"steine" 0.00387071801819237 0.00323007849090733 0
"stell" 0.00387071801819237 0.00323007849090733 0
"stellte" 0.00387071801819237 0 0.00655866727880895
"sten" 0 0 0.0131173345576179
"stich" 0 0.00646015698181466 0
"stillem" 0.00387071801819237 0 0.00655866727880895
"stillstand" 0 0 0.0131173345576179
"stillt" 0 0.00646015698181466 0
"stimm" 0.00774143603638475 0 0
"stirb" 0.00774143603638475 0 0
"stolzer" 0.00387071801819237 0.00323007849090733 0
"stolzes" 0.00774143603638475 0 0
"stoppel" 0 0.00646015698181466 0
"stören" 0.00387071801819237 0.00323007849090733 0
"stoßen" 0.00387071801819237 0.00323007849090733 0
"stößt" 0.00387071801819237 0.00323007849090733 0
"strafen" 0.00774143603638475 0 0
"straft" 0.00387071801819237 0 0.00655866727880895
"strahlend" 0.00774143603638475 0 0
"strahlt" 0.00774143603638475 0 0
"streiche" 0.00387071801819237 0.00323007849090733 0
"streicht" 0 0.00646015698181466 0
"streite" 0.00774143603638475 0 0
"streiten" 0.00387071801819237 0.00323007849090733 0
"streiter" 0.00387071801819237 0 0.00655866727880895
"streng" 0.00387071801819237 0 0.00655866727880895
"stritt" 0.00387071801819237 0 0.00655866727880895
"ströme" 0.00387071801819237 0.00323007849090733 0
"strudel" 0 0.00646015698181466 0
"stube" 0 0.00646015698181466 0
"stünd" 0.00387071801819237 0 0.00655866727880895
"stündchen" 0 0.00646015698181466 0
"stürme" 0.00387071801819237 0.00323007849090733 0
"suchend" 0 0 0.0131173345576179
"suchten" 0.00774143603638475 0 0
"sum" 0 0.00646015698181466 0
"süßes" 0 0.00323007849090733 0.00655866727880895
"sylphe" 0 0.00646015698181466 0
"täler" 0 0.00646015698181466 0
"tänzer" 0 0.00646015698181466 0
"tanzten" 0 0.00646015698181466 0
"tapfere" 0.00774143603638475 0 0
"tara" 0 0.00646015698181466 0
"tartarus" 0 0 0.0131173345576179
"täten" 0.00387071801819237 0.00323007849090733 0
"tätigkeit" 0 0.00646015698181466 0
"taugt" 0.00387071801819237 0.00323007849090733 0
"taumel" 0.00387071801819237 0.00323007849090733 0
"tausenden" 0 0.00323007849090733 0.00655866727880895
"tausendfach" 0 0.00323007849090733 0.00655866727880895
"teppich" 0 0.00323007849090733 0.00655866727880895
"teufeln" 0 0.00646015698181466 0
"teufels" 0.00387071801819237 0.00323007849090733 0
"teuflischen" 0 0.00646015698181466 0
"theologie" 0 0.00646015698181466 0
"theuer" 0 0 0.0131173345576179
"theure" 0 0 0.0131173345576179
"thränen" 0 0 0.0131173345576179
"thrones" 0.00387071801819237 0 0.00655866727880895
"thyesten" 0 0 0.0131173345576179
"tiefem" 0.00387071801819237 0.00323007849090733 0
"tiefste" 0.00387071801819237 0.00323007849090733 0
"tiefster" 0.00774143603638475 0 0
"tische" 0 0.00323007849090733 0.00655866727880895
"töchtern" 0 0 0.0131173345576179
"tödte" 0 0 0.0131173345576179
"tolle" 0 0.00646015698181466 0
"tollheit" 0 0.00646015698181466 0
"topf" 0 0.00646015698181466 0
"töricht" 0 0.00646015698181466 0
"traf" 0.00387071801819237 0 0.00655866727880895
"tragend" 0.00774143603638475 0 0
"träne" 0 0.00646015698181466 0
"traube" 0 0.00646015698181466 0
"trauer" 0.00387071801819237 0 0.00655866727880895
"träume" 0 0.00646015698181466 0
"traurige" 0.00387071801819237 0.00323007849090733 0
"treff" 0 0.00323007849090733 0.00655866727880895
"treffliche" 0.00387071801819237 0.00323007849090733 0
"tret" 0 0.00323007849090733 0.00655866727880895
"tretet" 0 0.00323007849090733 0.00655866727880895
"trockne" 0 0.00323007849090733 0.00655866727880895
"trocknen" 0 0.00646015698181466 0
"trost" 0 0 0.0131173345576179
"tröste" 0.00387071801819237 0.00323007849090733 0
"trösten" 0.00774143603638475 0 0
"trüg" 0 0.00323007849090733 0.00655866727880895
"trügt" 0.00387071801819237 0 0.00655866727880895
"tücke" 0.00387071801819237 0 0.00655866727880895
"tugend" 0.00774143603638475 0 0
"tunc" 0 0.00646015698181466 0
"überbliebnen" 0 0 0.0131173345576179
"übereilt" 0 0 0.0131173345576179
"überläuft" 0 0.00646015698181466 0
"überlegung" 0 0 0.0131173345576179
"übermut" 0.00774143603638475 0 0
"übermuth" 0 0 0.0131173345576179
"übern" 0 0.00646015698181466 0
"überreichen" 0.00387071801819237 0.00323007849090733 0
"übersteigt" 0 0.00646015698181466 0
"überwinden" 0.00387071801819237 0 0.00655866727880895
"überwunden" 0.00774143603638475 0 0
"umfängt" 0 0.00323007849090733 0.00655866727880895
"umgeben" 0.00774143603638475 0 0
"umgewandelt" 0.00774143603638475 0 0
"umringt" 0.00774143603638475 0 0
"umspannt" 0.00387071801819237 0.00323007849090733 0
"umstand" 0 0 0.0131173345576179
"umstehenden" 0.00774143603638475 0 0
"umwanden" 0 0.00646015698181466 0
"umwittert" 0 0.00646015698181466 0
"unbefleckt" 0 0 0.0131173345576179
"unbegleitet" 0.00387071801819237 0 0.00655866727880895
"unbezwingliche" 0.00774143603638475 0 0
"undank" 0 0 0.0131173345576179
"undankbaren" 0.00774143603638475 0 0
"undene" 0 0.00646015698181466 0
"unedel" 0 0 0.0131173345576179
"unendlich" 0 0.00323007849090733 0.00655866727880895
"unerhört" 0 0.00646015698181466 0
"unerhörten" 0 0 0.0131173345576179
"unerwartet" 0 0 0.0131173345576179
"ungebändigt" 0 0.00646015698181466 0
"ungeheure" 0.00387071801819237 0 0.00655866727880895
"ungeheures" 0 0.00323007849090733 0.00655866727880895
"ungekränkt" 0.00387071801819237 0.00323007849090733 0
"ungerechtes" 0 0.00646015698181466 0
"ungeschickt" 0 0.00323007849090733 0.00655866727880895
"ungestört" 0 0.00646015698181466 0
"ungestümen" 0 0.00646015698181466 0
"ungeweihten" 0 0 0.0131173345576179
"unglücklicher" 0.00387071801819237 0 0.00655866727880895
"unglückselge" 0.00774143603638475 0 0
"unglückselgen" 0.00774143603638475 0 0
"unglückselger" 0.00774143603638475 0 0
"unglückselig" 0.00774143603638475 0 0
"unglückselige" 0.00774143603638475 0 0
"unmäßig" 0 0.00323007849090733 0.00655866727880895
"unruhig" 0 0.00646015698181466 0
"unselige" 0 0.00323007849090733 0.00655866727880895
"unseliges" 0 0 0.0131173345576179
"unsichtbar" 0 0.00646015698181466 0
"unsrigen" 0.00387071801819237 0 0.00655866727880895
"unsterblich" 0.00774143603638475 0 0
"unsterbliche" 0.00387071801819237 0 0.00655866727880895
"unsterblichen" 0.00387071801819237 0 0.00655866727880895
"unterhält" 0 0.00323007849090733 0.00655866727880895
"unterhalten" 0 0.00323007849090733 0.00655866727880895
"unterird" 0 0 0.0131173345576179
"unternehmen" 0 0 0.0131173345576179
"unterstehn" 0 0.00646015698181466 0
"unterwarf" 0.00774143603638475 0 0
"unterweist" 0 0.00646015698181466 0
"unterwinden" 0.00387071801819237 0.00323007849090733 0
"unversehen" 0 0 0.0131173345576179
"unvorsichtig" 0 0.00323007849090733 0.00655866727880895
"unwiderstehlich" 0.00774143603638475 0 0
"unwürd" 0 0 0.0131173345576179
"unwürdig" 0.00774143603638475 0 0
"urtheil" 0 0 0.0131173345576179
"vatergötter" 0 0 0.0131173345576179
"verabscheut" 0.00387071801819237 0 0.00655866727880895
"verachtet" 0.00387071801819237 0.00323007849090733 0
"verachtung" 0.00774143603638475 0 0
"verbannte" 0 0 0.0131173345576179
"verbannung" 0.00774143603638475 0 0
"verbietet" 0 0.00323007849090733 0.00655866727880895
"verbinde" 0 0.00646015698181466 0
"verbindet" 0 0.00323007849090733 0.00655866727880895
"verbirgst" 0 0.00323007849090733 0.00655866727880895
"verblendet" 0.00774143603638475 0 0
"verborgnes" 0.00387071801819237 0.00323007849090733 0
"verbrechen" 0.00387071801819237 0.00323007849090733 0
"verbrecher" 0 0 0.0131173345576179
"verbreiten" 0.00387071801819237 0.00323007849090733 0
"verdammt" 0.00387071801819237 0.00323007849090733 0
"verdammtes" 0.00387071801819237 0.00323007849090733 0
"verderbens" 0.00387071801819237 0 0.00655866727880895
"verderblichen" 0.00387071801819237 0.00323007849090733 0
"verdrießlich" 0.00387071801819237 0.00323007849090733 0
"verehr" 0 0.00323007849090733 0.00655866727880895
"verehrung" 0 0.00323007849090733 0.00655866727880895
"vereinigen" 0.00774143603638475 0 0
"vereinigt" 0.00774143603638475 0 0
"verfolgung" 0.00774143603638475 0 0
"verführen" 0.00387071801819237 0.00323007849090733 0
"vergebe" 0.00774143603638475 0 0
"vergehen" 0 0.00323007849090733 0.00655866727880895
"vergehn" 0 0.00323007849090733 0.00655866727880895
"vergeßt" 0.00387071801819237 0.00323007849090733 0
"vergiß" 0.00387071801819237 0 0.00655866727880895
"vergissest" 0.00387071801819237 0 0.00655866727880895
"vergoss" 0 0 0.0131173345576179
"vergossen" 0.00387071801819237 0 0.00655866727880895
"verjagen" 0.00387071801819237 0.00323007849090733 0
"verjüngen" 0 0.00646015698181466 0
"verlang" 0 0.00646015698181466 0
"verlangen" 0.00387071801819237 0.00323007849090733 0
"verlass" 0 0 0.0131173345576179
"verlasse" 0.00387071801819237 0 0.00655866727880895
"verlasset" 0.00774143603638475 0 0
"verleiht" 0.00387071801819237 0.00323007849090733 0
"verletzen" 0.00774143603638475 0 0
"verletzt" 0.00774143603638475 0 0
"verlier" 0 0.00646015698181466 0
"verliere" 0.00387071801819237 0.00323007849090733 0
"verließest" 0.00774143603638475 0 0
"verlorner" 0.00387071801819237 0.00323007849090733 0
"verlust" 0 0.00323007849090733 0.00655866727880895
"vermessen" 0 0.00646015698181466 0
"vernichtet" 0.00387071801819237 0.00323007849090733 0
"vernimmt" 0.00387071801819237 0 0.00655866727880895
"vernommen" 0 0.00646015698181466 0
"verpfände" 0.00774143603638475 0 0
"verpflichtet" 0.00387071801819237 0 0.00655866727880895
"verräter" 0.00774143603638475 0 0
"verräters" 0.00774143603638475 0 0
"verruchten" 0 0 0.0131173345576179
"verrückt" 0 0.00646015698181466 0
"verschließt" 0 0.00323007849090733 0.00655866727880895
"verschlingen" 0 0.00323007849090733 0.00655866727880895
"verschlingt" 0.00387071801819237 0.00323007849090733 0
"verschloss" 0 0 0.0131173345576179
"verschont" 0.00387071801819237 0 0.00655866727880895
"verschuldet" 0.00774143603638475 0 0
"verschwenden" 0.00387071801819237 0.00323007849090733 0
"verschwunden" 0 0.00646015698181466 0
"versenkt" 0.00387071801819237 0.00323007849090733 0
"versprich" 0.00387071801819237 0.00323007849090733 0
"versprichst" 0 0.00323007849090733 0.00655866727880895
"verständig" 0.00387071801819237 0.00323007849090733 0
"verstehe" 0.00774143603638475 0 0
"verstopft" 0 0.00646015698181466 0
"verstummt" 0.00774143603638475 0 0
"verstummtet" 0.00774143603638475 0 0
"verteid" 0 0 0.0131173345576179
"vertrag" 0.00774143603638475 0 0
"vertraust" 0.00387071801819237 0.00323007849090733 0
"vertraute" 0.00387071801819237 0 0.00655866727880895
"vertrieben" 0 0 0.0131173345576179
"vertriebnen" 0 0 0.0131173345576179
"verwais" 0 0 0.0131173345576179
"verweigert" 0.00387071801819237 0 0.00655866727880895
"verweilen" 0.00387071801819237 0 0.00655866727880895
"verwirren" 0.00387071801819237 0.00323007849090733 0
"verwirret" 0.00387071801819237 0.00323007849090733 0
"verworfen" 0.00774143603638475 0 0
"verworfne" 0.00774143603638475 0 0
"verworfnen" 0 0.00323007849090733 0.00655866727880895
"verworren" 0 0.00323007849090733 0.00655866727880895
"verworrnen" 0 0 0.0131173345576179
"verzeihn" 0.00387071801819237 0.00323007849090733 0
"verzweiflungsvoll" 0.00774143603638475 0 0
"vieh" 0 0.00646015698181466 0
"vieler" 0.00774143603638475 0 0
"vielgeliebten" 0 0 0.0131173345576179
"viere" 0 0.00646015698181466 0
"vierzehn" 0 0.00646015698181466 0
"völlig" 0 0.00323007849090733 0.00655866727880895
"vorbereitet" 0 0 0.0131173345576179
"vorhang" 0.00387071801819237 0.00323007849090733 0
"vorher" 0 0.00646015698181466 0
"vorm" 0 0.00646015698181466 0
"vorsetzlich" 0 0 0.0131173345576179
"vorspiel" 0 0.00646015698181466 0
"vorteil" 0 0.00646015698181466 0
"vorzug" 0 0 0.0131173345576179
"wach" 0 0.00646015698181466 0
"wachen" 0.00774143603638475 0 0
"wacker" 0 0.00646015698181466 0
"waffe" 0 0 0.0131173345576179
"waffengetös" 0.00774143603638475 0 0
"wag" 0 0.00646015698181466 0
"wage" 0.00387071801819237 0.00323007849090733 0
"wählen" 0 0.00323007849090733 0.00655866727880895
"wähnt" 0 0 0.0131173345576179
"wahrer" 0.00387071801819237 0.00323007849090733 0
"wahres" 0 0.00646015698181466 0
"wälder" 0 0.00323007849090733 0.00655866727880895
"wall" 0.00387071801819237 0.00323007849090733 0
"walliser" 0.00774143603638475 0 0
"walpurgisnachtstraum" 0 0.00646015698181466 0
"walten" 0 0.00323007849090733 0.00655866727880895
"wälzet" 0 0 0.0131173345576179
"wandle" 0 0.00646015698181466 0
"wandrer" 0 0.00646015698181466 0
"wandrung" 0 0.00323007849090733 0.00655866727880895
"wann" 0.00387071801819237 0.00323007849090733 0
"wäret" 0.00387071801819237 0.00323007849090733 0
"warnt" 0 0.00323007849090733 0.00655866727880895
"warnung" 0.00774143603638475 0 0
"wärt" 0.00387071801819237 0.00323007849090733 0
"weber" 0 0.00646015698181466 0
"wegen" 0.00774143603638475 0 0
"weges" 0 0.00323007849090733 0.00655866727880895
"wehen" 0 0.00646015698181466 0
"wehn" 0.00774143603638475 0 0
"wehren" 0.00387071801819237 0.00323007849090733 0
"wehrlos" 0.00387071801819237 0 0.00655866727880895
"weibern" 0.00387071801819237 0 0.00655866727880895
"weiche" 0.00387071801819237 0.00323007849090733 0
"weiches" 0.00387071801819237 0.00323007849090733 0
"weihrauch" 0 0 0.0131173345576179
"weis" 0 0 0.0131173345576179
"weiser" 0 0.00646015698181466 0
"welke" 0 0.00646015698181466 0
"welle" 0 0 0.0131173345576179
"welten" 0 0.00646015698181466 0
"wendend" 0.00387071801819237 0.00323007849090733 0
"wendest" 0 0 0.0131173345576179
"wenigsten" 0 0.00323007849090733 0.00655866727880895
"werf" 0.00774143603638475 0 0
"werten" 0.00387071801819237 0.00323007849090733 0
"wessen" 0 0.00646015698181466 0
"wich" 0.00387071801819237 0 0.00655866727880895
"widerspruchs" 0.00387071801819237 0.00323007849090733 0
"widerstanden" 0.00774143603638475 0 0
"wiederfinden" 0.00387071801819237 0.00323007849090733 0
"wiederholten" 0 0.00323007849090733 0.00655866727880895
"wiederkehr" 0.00387071801819237 0 0.00655866727880895
"wiederkehre" 0.00387071801819237 0 0.00655866727880895
"wiederkunft" 0.00387071801819237 0 0.00655866727880895
"wiedersehen" 0.00774143603638475 0 0
"wiegt" 0.00387071801819237 0.00323007849090733 0
"wiesen" 0 0.00646015698181466 0
"wieso" 0 0.00646015698181466 0
"willens" 0.00387071801819237 0 0.00655866727880895
"wills" 0.00774143603638475 0 0
"windfahne" 0 0.00646015698181466 0
"winter" 0.00387071801819237 0.00323007849090733 0
"wirket" 0 0.00646015698181466 0
"wirklichkeit" 0.00387071801819237 0.00323007849090733 0
"wirkte" 0.00774143603638475 0 0
"wirkung" 0 0.00646015698181466 0
"wirsts" 0.00774143603638475 0 0
"wirth" 0 0 0.0131173345576179
"witwen" 0.00774143603638475 0 0
"wodurch" 0 0.00646015698181466 0
"wohlverdienten" 0.00387071801819237 0 0.00655866727880895
"wohnungen" 0 0 0.0131173345576179
"wolltet" 0.00387071801819237 0.00323007849090733 0
"wunderbares" 0.00774143603638475 0 0
"wunderlich" 0 0.00646015698181466 0
"wunderliche" 0 0.00646015698181466 0
"wünsch" 0 0 0.0131173345576179
"wußt" 0 0.00323007849090733 0.00655866727880895
"wüßte" 0 0.00646015698181466 0
"wüten" 0 0.00646015698181466 0
"wütenden" 0.00774143603638475 0 0
"wüthend" 0 0 0.0131173345576179
"zahlen" 0 0.00646015698181466 0
"zauberbaum" 0.00774143603638475 0 0
"zeche" 0 0.00646015698181466 0
"zehrt" 0 0.00323007849090733 0.00655866727880895
"zeig" 0 0.00646015698181466 0
"zeigend" 0.00774143603638475 0 0
"zeitlang" 0.00774143603638475 0 0
"zelle" 0 0.00646015698181466 0
"zerbrechen" 0 0.00646015698181466 0
"zerfließen" 0 0.00646015698181466 0
"zerstoben" 0 0.00646015698181466 0
"zerstreuen" 0 0.00646015698181466 0
"zeug" 0 0.00646015698181466 0
"zeugen" 0 0.00323007849090733 0.00655866727880895
"zeugt" 0.00774143603638475 0 0
"ziehend" 0.00774143603638475 0 0
"zierliches" 0.00387071801819237 0.00323007849090733 0
"zinnen" 0.00387071801819237 0.00323007849090733 0
"zipfel" 0 0.00646015698181466 0
"zither" 0 0.00646015698181466 0
"zittre" 0.00774143603638475 0 0
"zölle" 0.00774143603638475 0 0
"zornes" 0.00774143603638475 0 0
"zubereitet" 0 0 0.0131173345576179
"zückt" 0.00387071801819237 0.00323007849090733 0
"zueignung" 0 0.00646015698181466 0
